1654683253890257920,-0.64752,0.01304,0.31739,0.99870,-0.02914,0.04157,0.00372,
1654683254190165760,-0.63919,-0.03892,0.31070,0.99867,-0.02962,0.04207,-0.00178,
1654683254640943104,-0.62948,-0.08463,0.31369,0.99875,-0.02864,0.04051,-0.00619,
1654683255140099840,-0.62455,-0.13638,0.31382,0.99869,-0.02794,0.04107,-0.01253,
1654683255440177920,-0.61838,-0.18974,0.31252,0.99856,-0.02851,0.04156,-0.01851,
1654683255739218944,-0.61748,-0.23326,0.31308,0.99846,-0.02804,0.04178,-0.02322,
1654683256190702592,-0.61085,-0.28674,0.31389,0.99834,-0.02709,0.04175,-0.02906,
1654683256589905920,-0.60887,-0.34619,0.31677,0.99813,-0.02735,0.04141,-0.03571,
1654683258189936128,-0.62090,-0.29374,0.31465,0.99840,-0.02803,0.04073,-0.02737,
1654683258439661056,-0.62925,-0.21251,0.31232,0.99860,-0.02802,0.04103,-0.01797,
1654683258790442752,-0.63302,-0.14409,0.31392,0.99874,-0.02813,0.04047,-0.00981,
1654683259438714624,-0.64296,-0.05431,0.31124,0.99878,-0.02848,0.04034,0.00057,
1654683259739185920,-0.65435,0.02436,0.30845,0.99874,-0.02800,0.04050,0.00960,
1654683259990629632,-0.66221,0.07455,0.31075,0.99868,-0.02832,0.04008,0.01536,
1654683260389486336,-0.67078,0.13483,0.30860,0.99852,-0.02913,0.04012,0.02217,
1654683260888666624,-0.67993,0.19745,0.31100,0.99840,-0.02878,0.03959,0.02849,
1654683266089266176,-0.88067,0.17340,0.42348,0.99841,-0.03008,0.03946,0.02668,
1654683268090636288,-1.07554,0.16178,0.52854,0.99848,-0.02853,0.03851,0.02720,
1654683270240418560,-1.25424,0.15288,0.61661,0.99849,-0.02905,0.03736,0.02793,
1654683271091339776,-1.24379,0.15005,0.69630,0.99874,-0.02924,0.03005,0.02757,
1654683271540212992,-1.21712,0.15807,0.77395,0.99886,-0.02998,0.02485,0.02746,
1654683272038532096,-1.18286,0.16194,0.87194,0.99895,-0.02980,0.02196,0.02692,
1654683272640949504,-1.13137,0.16675,0.98582,0.99898,-0.03009,0.02106,0.02629,
1654683273089008128,-1.09519,0.17609,1.07287,0.99897,-0.03056,0.02055,0.02649,
1654683273590092800,-1.06837,0.17895,1.17638,0.99902,-0.03063,0.01957,0.02527,
1654683274039757568,-1.04874,0.18715,1.26840,0.99902,-0.03076,0.01901,0.02538,
1654683274538809600,-1.01615,0.19027,1.37093,0.99905,-0.03092,0.01877,0.02420,
1654683274989838080,-0.99134,0.19727,1.46375,0.99906,-0.03104,0.01812,0.02430,
1654683275539828480,-0.96723,0.19883,1.57577,0.99907,-0.03143,0.01792,0.02340,
1654683276038567680,-0.93688,0.20647,1.67925,0.99907,-0.03154,0.01794,0.02321,
1654683276538576384,-0.90835,0.20905,1.78325,0.99908,-0.03172,0.01805,0.02235,
1654683277089926656,-0.87932,0.21401,1.89328,0.99908,-0.03186,0.01840,0.02207,
1654683277638957824,-0.85804,0.21773,2.00022,0.99908,-0.03210,0.01876,0.02157,
1654683278289072896,-0.83488,0.22168,2.12879,0.99908,-0.03230,0.01923,0.02077,
1654683278888902400,-0.82026,0.22649,2.24637,0.99907,-0.03241,0.01977,0.02040,
1654683279539941632,-0.80352,0.23063,2.37346,0.99906,-0.03258,0.02051,0.01976,
1654683280290851840,-0.78929,0.23551,2.51986,0.99906,-0.03284,0.02132,0.01885,
1654683280939096576,-0.77953,0.23871,2.64530,0.99905,-0.03291,0.02210,0.01819,
1654683281690654464,-0.77209,0.24330,2.79251,0.99903,-0.03333,0.02305,0.01738,
1654683282488645376,-0.76722,0.24836,2.95188,0.99901,-0.03363,0.02385,0.01657,
1654683283338561792,-0.76354,0.25327,3.12839,0.99900,-0.03393,0.02485,0.01549,
1654683284139499520,-0.76749,0.25621,3.29851,0.99897,-0.03417,0.02591,0.01455,
1654683285139123200,-0.77958,0.25914,3.51971,0.99895,-0.03441,0.02715,0.01350,
1654683286489560576,-0.81792,0.26301,3.83182,0.99891,-0.03461,0.02895,0.01208,
1654683287839894784,-0.86173,0.26344,4.16230,0.99887,-0.03469,0.03078,0.01030,
1654683288990736640,-0.94673,0.26734,4.45815,0.99885,-0.03463,0.03192,0.00868,
1654683290138535168,-1.03189,0.26770,4.75984,0.99883,-0.03434,0.03320,0.00711,
1654683291289296384,-1.14430,0.26437,5.05762,0.99882,-0.03395,0.03428,0.00576,
1654683298489297920,-0.87567,0.29108,5.32913,0.99859,-0.03403,0.04041,0.00438,
1654683302389946880,-0.28507,0.33251,5.54467,0.99841,-0.03416,0.04449,0.00536,
1654683306639589632,0.37240,0.37506,5.76553,0.99821,-0.03006,0.05113,0.00811,
1654683312589113088,0.52984,0.40380,6.13025,0.99819,-0.03023,0.05124,0.00910,
1654683316689236992,0.49684,0.31610,6.21422,0.99810,-0.03045,0.05348,-0.00031,
1654683317238710784,0.49605,0.20346,6.22292,0.99810,-0.02935,0.05322,-0.01013,
1654683317790002176,0.51684,0.10239,6.21453,0.99790,-0.02997,0.05385,-0.02003,
1654683318139285760,0.52195,0.01508,6.21498,0.99774,-0.02900,0.05383,-0.02782,
1654683318591266048,0.52663,-0.10771,6.21746,0.99744,-0.02786,0.05386,-0.03797,
1654683319088971520,0.52795,-0.23408,6.21851,0.99693,-0.02766,0.05430,-0.04920,
1654683319538708224,0.52748,-0.35010,6.22387,0.99645,-0.02672,0.05401,-0.05883,
1654683320040348928,0.51372,-0.48469,6.22377,0.99569,-0.02627,0.05434,-0.07047,
1654683320489046272,0.50027,-0.60046,6.23228,0.99496,-0.02553,0.05414,-0.08043,
1654683320839400704,0.49377,-0.68572,6.23276,0.99428,-0.02544,0.05473,-0.08811,
1654683321239549440,0.47981,-0.78537,6.23898,0.99347,-0.02496,0.05455,-0.09710,
1654683321639576320,0.46636,-0.88153,6.24321,0.99253,-0.02445,0.05467,-0.10625,
1654683322039129856,0.45321,-0.97747,6.24524,0.99153,-0.02378,0.05495,-0.11524,
1654683322539608576,0.43155,-1.09754,6.25150,0.99021,-0.02328,0.05488,-0.12620,
1654683322888497664,0.41702,-1.18290,6.25304,0.98916,-0.02277,0.05521,-0.13416,
1654683323339129344,0.38974,-1.29753,6.26023,0.98774,-0.02190,0.05511,-0.14438,
1654683323789076992,0.36316,-1.40640,6.26399,0.98626,-0.02150,0.05539,-0.15413,
1654683324289142784,0.33286,-1.52604,6.26895,0.98450,-0.02094,0.05542,-0.16508,
1654683324740810240,0.30277,-1.64107,6.27369,0.98274,-0.02012,0.05554,-0.17530,
1654683325238812416,0.26827,-1.76620,6.27896,0.98072,-0.01951,0.05567,-0.18629,
1654683325689127936,0.23915,-1.87294,6.28337,0.97885,-0.01896,0.05572,-0.19595,
1654683326088582144,0.20968,-1.97605,6.28701,0.97698,-0.01839,0.05596,-0.20501,
1654683326539082752,0.17276,-2.08484,6.29264,0.97483,-0.01780,0.05587,-0.21508,
1654683327040205824,0.13118,-2.20785,6.29558,0.97236,-0.01713,0.05609,-0.22602,
1654683327539257088,0.08778,-2.32358,6.30047,0.96982,-0.01667,0.05597,-0.23673,
1654683327940143360,0.04810,-2.42289,6.30252,0.96761,-0.01602,0.05599,-0.24562,
1654683328439334400,-0.00224,-2.53899,6.30830,0.96502,-0.01483,0.05583,-0.25574,
1654683329139773184,-0.03939,-2.63937,6.31364,0.96298,-0.01302,0.05581,-0.26341,
1654683333389217024,-0.12885,-2.47819,6.53075,0.96453,-0.01626,0.05166,-0.25835,
1654683334590086912,-0.28413,-2.40551,6.81593,0.96431,-0.01528,0.05053,-0.25947,
1654683337540744448,-0.23664,-2.33416,6.78073,0.96582,-0.01560,0.05550,-0.25271,
1654683337989897216,-0.20740,-2.23691,6.78262,0.96797,-0.01709,0.05542,-0.24427,
1654683338590546432,-0.18208,-2.16724,6.77945,0.96991,-0.01610,0.05510,-0.23659,
1654683339140690432,-0.13530,-2.03070,6.77297,0.97287,-0.01680,0.05615,-0.22382,
1654683339440755456,-0.10579,-1.92291,6.76765,0.97474,-0.01832,0.05706,-0.21516,
1654683339738702336,-0.10073,-1.81148,6.78895,0.97690,-0.01917,0.05441,-0.20578,
1654683340090187776,-0.07505,-1.71637,6.78236,0.97869,-0.01917,0.05518,-0.19684,
1654683340489032960,-0.05377,-1.62053,6.77345,0.98033,-0.01998,0.05661,-0.18802,
1654683340839660544,-0.03394,-1.52519,6.79934,0.98239,-0.01929,0.05419,-0.17779,
1654683341339037952,0.01528,-1.36802,6.78059,0.98476,-0.02105,0.05671,-0.16305,
1654683341688642048,0.02477,-1.25422,6.79122,0.98649,-0.02223,0.05538,-0.15257,
1654683342139358208,0.04322,-1.13370,6.79719,0.98819,-0.02179,0.05501,-0.14133,
1654683342589410816,0.06559,-1.01712,6.78970,0.98958,-0.02267,0.05611,-0.13062,
1654683342939922176,0.06175,-0.90933,6.80550,0.99105,-0.02289,0.05420,-0.11979,
1654683343288910592,0.08104,-0.79750,6.79447,0.99205,-0.02504,0.05575,-0.11003,
1654683343740069376,0.08244,-0.67583,6.79850,0.99340,-0.02468,0.05516,-0.09750,
1654683344089199104,0.07779,-0.58472,6.80669,0.99434,-0.02467,0.05419,-0.08797,
1654683344538423552,0.09384,-0.45141,6.79472,0.99521,-0.02613,0.05575,-0.07596,
1654683344839744768,0.08465,-0.36069,6.80529,0.99593,-0.02654,0.05457,-0.06660,
1654683345241148672,0.08467,-0.24657,6.80580,0.99661,-0.02732,0.05445,-0.05538,
1654683345588272640,0.08971,-0.15050,6.80075,0.99699,-0.02782,0.05536,-0.04656,
1654683346038893824,0.07469,-0.02009,6.81256,0.99760,-0.02837,0.05380,-0.03309,
1654683346489977856,0.07886,0.11175,6.80314,0.99784,-0.02936,0.05496,-0.02091,
1654683346839119872,0.06827,0.20951,6.80846,0.99802,-0.02967,0.05433,-0.01074,
1654683347238488576,0.04456,0.33470,6.82451,0.99809,-0.03027,0.05384,0.00091,
1654683347738230784,0.03687,0.47893,6.81691,0.99793,-0.03133,0.05433,0.01454,
1654683348138245632,0.01547,0.60354,6.82173,0.99774,-0.03155,0.05315,0.02637,
1654683348490051584,0.00531,0.71002,6.81198,0.99736,-0.03244,0.05379,0.03633,
1654683348838202112,-0.01564,0.81459,6.81108,0.99694,-0.03300,0.05339,0.04663,
1654683349188169728,-0.04110,0.92259,6.81411,0.99643,-0.03315,0.05266,0.05707,
1654683349538330368,-0.05892,1.03065,6.80520,0.99572,-0.03418,0.05323,0.06742,
1654683349838161664,-0.08255,1.11616,6.80446,0.99506,-0.03452,0.05292,0.07651,
1654683350140047872,-0.10922,1.20015,6.80790,0.99436,-0.03449,0.05224,0.08564,
1654683350489332224,-0.13381,1.29806,6.80113,0.99337,-0.03504,0.05261,0.09599,
1654683350789758720,-0.16157,1.38992,6.79796,0.99239,-0.03604,0.05246,0.10541,
1654683351139449600,-0.20199,1.49314,6.80077,0.99116,-0.03626,0.05157,0.11675,
1654683351439271680,-0.22952,1.57176,6.79653,0.99010,-0.03654,0.05165,0.12527,
1654683351739008768,-0.25957,1.65759,6.79288,0.98894,-0.03714,0.05179,0.13396,
1654683352139252736,-0.31244,1.77689,6.79416,0.98715,-0.03768,0.05084,0.14674,
1654683352489687808,-0.35437,1.88086,6.78788,0.98550,-0.03852,0.05084,0.15721,
1654683352839194368,-0.39414,1.97205,6.78284,0.98396,-0.03992,0.05052,0.16634,
1654683353439811328,-0.43229,2.04867,6.78352,0.98246,-0.03883,0.05013,0.17538,
1654683365338240256,-1.29562,1.71210,6.40193,0.98330,-0.04265,0.04191,0.17186,
1654683371288945152,-2.25645,1.33411,5.97498,0.98375,-0.04197,0.03702,0.17058,
1654683374488919296,-2.45136,1.24548,5.74961,0.98375,-0.04362,0.04203,0.16901,
1654683376539339520,-2.22205,1.33877,5.37607,0.98330,-0.04361,0.04237,0.17155,
1654683378238189824,-2.07422,1.39173,4.99528,0.98299,-0.04225,0.03895,0.17446,
1654683379739234560,-1.98458,1.42211,4.68397,0.98279,-0.04330,0.03805,0.17548,
1654683385688305152,-1.95889,1.49874,4.41305,0.98136,-0.04323,0.03392,0.18414,
1654683386038982912,-1.98911,1.55751,4.40861,0.97950,-0.04399,0.03304,0.19378,
1654683386488844544,-2.00730,1.61455,4.39865,0.97784,-0.04396,0.03331,0.20194,
1654683386838174720,-2.04062,1.67840,4.39762,0.97601,-0.04345,0.03282,0.21080,
1654683387289623552,-2.07071,1.76088,4.39460,0.97344,-0.04345,0.03230,0.22247,
1654683388239408640,-2.16870,1.91041,4.39263,0.96776,-0.04462,0.03192,0.24581,
1654683388689315328,-2.23102,1.97942,4.39494,0.96526,-0.04477,0.03148,0.25551,
1654683389039526912,-2.26412,2.03418,4.39697,0.96300,-0.04495,0.03142,0.26387,
1654683389388911616,-2.31383,2.09061,4.39634,0.96047,-0.04505,0.03107,0.27293,
1654683389838900992,-2.35425,2.14404,4.39777,0.95794,-0.04498,0.03073,0.28175,
1654683390389059840,-2.38692,2.19200,4.39756,0.95542,-0.04512,0.03054,0.29018,
1654683391088662016,-2.42762,2.24764,4.39677,0.95229,-0.04530,0.03024,0.30029,
1654683391639673856,-2.46204,2.29130,4.39800,0.94955,-0.04536,0.02989,0.30887,
1654683392440643072,-2.51238,2.34645,4.39777,0.94634,-0.04586,0.02958,0.31854,
1654683393139787264,-2.56937,2.40203,4.39758,0.94291,-0.04615,0.02923,0.32855,
1654683393938073344,-2.63559,2.45950,4.39678,0.93948,-0.04616,0.02895,0.33826,
1654683394738665984,-2.69659,2.51310,4.39612,0.93573,-0.04626,0.02848,0.34852,
1654683395438460672,-2.77607,2.55955,4.39320,0.93203,-0.04649,0.02819,0.35827,
1654683396888154112,-2.87328,2.59510,4.38716,0.92883,-0.04692,0.02757,0.36650,
1654683407139275008,-2.88387,2.60911,4.02432,0.92676,-0.04770,0.02692,0.37163,
1654683410487962624,-2.77051,2.70936,3.60148,0.92522,-0.03643,0.03002,0.37648,
1654683412487513600,-2.90200,2.54074,3.26664,0.92467,-0.03826,0.02850,0.37777,
1654683414538373120,-2.89411,2.57319,2.88316,0.92417,-0.04431,0.02522,0.37858,
1654683416538931200,-2.93857,2.52191,2.41293,0.92347,-0.04254,0.02296,0.38061,
1654683418389597952,-3.02011,2.45724,1.96937,0.92275,-0.04211,0.02187,0.38246,
1654683420988060672,-2.98485,2.40633,1.95797,0.92666,-0.03934,0.01973,0.37332,
1654683421487727872,-2.94095,2.34880,1.97495,0.93011,-0.03975,0.02024,0.36456,
1654683421888739328,-2.86820,2.31969,1.97730,0.93364,-0.04052,0.02076,0.35529,
1654683422237204992,-2.79895,2.27109,1.99641,0.93759,-0.03928,0.02048,0.34490,
1654683422738047488,-2.74331,2.22058,1.99884,0.94146,-0.03897,0.02083,0.33421,
1654683423490442240,-2.59997,2.14039,1.99890,0.94922,-0.03949,0.02161,0.31139,
1654683423888942592,-2.55439,2.08261,2.00164,0.95242,-0.03898,0.02140,0.30152,
1654683424238248704,-2.50138,2.02959,1.99868,0.95565,-0.03953,0.02196,0.29102,
1654683424588139520,-2.45494,1.96383,2.00317,0.95849,-0.03858,0.02159,0.28169,
1654683425287492352,-2.36390,1.84271,2.00432,0.96414,-0.03890,0.02196,0.26161,
1654683425587400192,-2.32490,1.78230,2.00825,0.96642,-0.03820,0.02157,0.25319,
1654683425987713536,-2.27994,1.71301,2.00650,0.96933,-0.03851,0.02219,0.24170,
1654683426637727488,-2.22216,1.57998,2.01013,0.97378,-0.03828,0.02202,0.22317,
1654683426988213504,-2.18743,1.50943,2.01063,0.97594,-0.03796,0.02238,0.21352,
1654683427288041984,-2.15737,1.44803,2.01246,0.97791,-0.03765,0.02219,0.20442,
1654683427637558784,-2.11773,1.37865,2.01040,0.97986,-0.03721,0.02284,0.19485,
1654683427987727104,-2.08360,1.30701,2.01420,0.98186,-0.03703,0.02258,0.18456,
1654683428738021888,-1.99981,1.15726,2.01561,0.98571,-0.03625,0.02343,0.16282,
1654683429087944192,-1.96287,1.08509,2.02067,0.98732,-0.03568,0.02336,0.15289,
1654683429438084096,-1.92866,1.01176,2.02181,0.98891,-0.03585,0.02377,0.14218,
1654683429687378432,-1.90678,0.95901,2.02490,0.98999,-0.03546,0.02384,0.13450,
1654683430037714176,-1.87808,0.88611,2.02553,0.99132,-0.03514,0.02422,0.12438,
1654683430437429760,-1.84739,0.80278,2.02648,0.99273,-0.03510,0.02456,0.11244,
1654683430737684736,-1.82828,0.73612,2.02890,0.99381,-0.03501,0.02438,0.10255,
1654683431136857600,-1.80184,0.65125,2.02887,0.99502,-0.03508,0.02479,0.08994,
1654683431488320256,-1.78665,0.57913,2.03069,0.99590,-0.03486,0.02492,0.07971,
1654683431888097792,-1.76700,0.48582,2.03297,0.99682,-0.03441,0.02499,0.06732,
1654683432188395776,-1.75469,0.41511,2.03292,0.99739,-0.03434,0.02536,0.05815,
1654683432436817664,-1.74782,0.35670,2.03602,0.99780,-0.03384,0.02524,0.05103,
1654683432787743744,-1.74090,0.28854,2.03633,0.99822,-0.03414,0.02562,0.04163,
1654683433137786624,-1.74072,0.23736,2.03848,0.99849,-0.03362,0.02560,0.03506,
1654683433538128896,-1.74057,0.18139,2.03986,0.99870,-0.03317,0.02575,0.02905,
1654683433888608512,-1.73522,0.12191,2.03914,0.99886,-0.03360,0.02606,0.02147,
1654683434287939840,-1.73243,0.07290,2.04056,0.99899,-0.03329,0.02602,0.01526,
1654683434837938432,-1.72623,0.01788,2.04138,0.99908,-0.03302,0.02630,0.00757,
1654683436538035456,-1.71743,0.03830,1.96654,0.99896,-0.03331,0.02975,0.00862,
1654683437088586496,-1.73761,0.02265,1.87176,0.99901,-0.03254,0.02937,0.00775,
1654683437639719680,-1.76639,0.02620,1.77448,0.99901,-0.03214,0.02914,0.00976,
1654683438188029440,-1.79125,0.01337,1.67920,0.99902,-0.03140,0.02990,0.00915,
1654683438887814400,-1.81719,0.01823,1.59138,0.99900,-0.03120,0.03041,0.01031,
1654683439787911168,-1.85004,0.01561,1.50240,0.99900,-0.03048,0.03092,0.01093,
1654683440636776192,-1.88151,0.01345,1.41244,0.99895,-0.03040,0.03252,0.01100,
1654683441538130432,-1.92029,0.00823,1.31667,0.99891,-0.02970,0.03417,0.01157,
1654683443086791936,-1.95361,0.00730,1.23428,0.99885,-0.02970,0.03576,0.01138,
1654683446337563392,-1.87214,0.00705,1.14819,0.99880,-0.02948,0.03730,0.01171,
1654683447587657728,-1.69213,0.00982,1.05136,0.99873,-0.03005,0.03891,0.01140,
1654683448839151616,-1.49867,0.01079,0.95568,0.99873,-0.02853,0.04020,0.01086,
1654683449587021312,-1.38782,0.01411,0.89503,0.99867,-0.02920,0.04102,0.01087,
1654683450788128256,-1.20353,0.01870,0.80536,0.99865,-0.02922,0.04146,0.01082,
1654683451739295744,-1.07294,0.02205,0.72940,0.99863,-0.02904,0.04214,0.01136,
1654683452838630912,-0.90719,0.02648,0.64279,0.99857,-0.02988,0.04260,0.01193,
1654683453788128256,-0.77513,0.02606,0.56166,0.99850,-0.02989,0.04432,0.01145,
1654683455138479360,-0.61728,0.02853,0.47634,0.99847,-0.03003,0.04494,0.01167,
