1654694850290867968,-0.25546,-0.38369,0.15602,0.99768,-0.01740,0.05374,-0.03807,
1654694850478369024,-0.25160,-0.41646,0.15732,0.99769,-0.01765,0.05109,-0.04112,
1654694850665872128,-0.24945,-0.45028,0.15801,0.99765,-0.01864,0.04883,-0.04440,
1654694850853372928,-0.24659,-0.48769,0.15694,0.99746,-0.02020,0.04810,-0.04841,
1654694851040873984,-0.24529,-0.52475,0.15649,0.99722,-0.02037,0.04915,-0.05213,
1654694851228378112,-0.24454,-0.55757,0.15822,0.99698,-0.02134,0.05005,-0.05540,
1654694851478379008,-0.24492,-0.59923,0.15867,0.99667,-0.02239,0.05085,-0.05967,
1654694851728384000,-0.24484,-0.64150,0.15653,0.99636,-0.02301,0.05139,-0.06406,
1654694851978384128,-0.24386,-0.68107,0.15758,0.99612,-0.02291,0.05102,-0.06795,
1654694852415889152,-0.23964,-0.72718,0.15631,0.99585,-0.02397,0.05075,-0.07163,
1654694853040894976,-0.25952,-0.68642,0.15973,0.99625,-0.02307,0.04981,-0.06695,
1654694854228408064,-0.26706,-0.63954,0.15755,0.99651,-0.02507,0.05000,-0.06203,
1654694854540910080,-0.26665,-0.60271,0.15805,0.99679,-0.02424,0.04939,-0.05813,
1654694855415919104,-0.26768,-0.55570,0.15617,0.99702,-0.02515,0.04921,-0.05388,
1654694855728420864,-0.26965,-0.51350,0.15832,0.99726,-0.02439,0.04891,-0.04994,
1654694856290926848,-0.26937,-0.47080,0.15522,0.99737,-0.02514,0.04977,-0.04635,
1654694856790931968,-0.27287,-0.42355,0.15517,0.99748,-0.02509,0.05179,-0.04160,
1654694857040934912,-0.27291,-0.38586,0.15443,0.99760,-0.02503,0.05224,-0.03784,
1654694857290939136,-0.27384,-0.34977,0.15685,0.99778,-0.02427,0.05214,-0.03357,
1654694857540941056,-0.27033,-0.31982,0.15514,0.99791,-0.02466,0.05146,-0.03025,
1654694857978445056,-0.27045,-0.27976,0.15560,0.99806,-0.02500,0.05030,-0.02670,
1654694858290949120,-0.27107,-0.24407,0.15385,0.99819,-0.02538,0.04935,-0.02310,
1654694858603451136,-0.27389,-0.21218,0.15431,0.99829,-0.02482,0.04914,-0.01977,
1654694859290957056,-0.27256,-0.24240,0.15348,0.99816,-0.02641,0.04932,-0.02358,
1654694861165977088,-0.33859,-0.21671,0.18963,0.99820,-0.02663,0.04959,-0.02071,
1654694861915985152,-0.39866,-0.21884,0.22542,0.99818,-0.02719,0.04939,-0.02129,
