1654677062287729152,-0.25106,-0.36236,0.15227,0.99771,-0.02720,0.04858,-0.03840,
1654677062588107008,-0.24879,-0.31920,0.15189,0.99790,-0.02695,0.04843,-0.03363,
1654677063088361984,-0.24678,-0.26683,0.15044,0.99803,-0.02813,0.04834,-0.02835,
1654677063388366080,-0.24764,-0.21890,0.15157,0.99820,-0.02758,0.04809,-0.02305,
1654677063688369152,-0.25097,-0.16354,0.15251,0.99837,-0.02678,0.04754,-0.01702,
1654677063988372992,-0.25534,-0.11788,0.15181,0.99848,-0.02645,0.04683,-0.01192,
1654677064388380160,-0.25840,-0.07175,0.15227,0.99853,-0.02752,0.04623,-0.00683,
1654677064688380928,-0.25773,-0.03179,0.14988,0.99854,-0.02807,0.04611,-0.00235,
1654677064988384000,-0.26668,0.01221,0.15362,0.99855,-0.02843,0.04554,0.00289,
1654677065288388864,-0.27723,0.06160,0.15221,0.99855,-0.02847,0.04480,0.00844,
1654677069787193088,-0.40675,0.05968,0.22484,0.99858,-0.02964,0.04379,0.00691,
1654677071987219200,-0.55323,0.06734,0.31104,0.99865,-0.02817,0.04313,0.00614,
1654677073987741952,-0.58250,0.01738,0.32769,0.99872,-0.02760,0.04241,0.00030,
1654677074287745024,-0.58929,-0.03325,0.33043,0.99870,-0.02819,0.04210,-0.00578,
1654677074887628032,-0.59020,-0.07870,0.33182,0.99869,-0.02714,0.04208,-0.01058,
1654677075287383040,-0.58698,-0.13465,0.33410,0.99860,-0.02678,0.04199,-0.01756,
1654677075587260928,-0.58594,-0.17462,0.33199,0.99852,-0.02652,0.04214,-0.02197,
1654677076087516928,-0.58405,-0.22390,0.33295,0.99838,-0.02586,0.04213,-0.02827,
1654677076387521024,-0.58297,-0.26598,0.33327,0.99824,-0.02563,0.04198,-0.03307,
1654677076687524096,-0.58288,-0.30509,0.33271,0.99808,-0.02568,0.04186,-0.03768,
1654677077088030208,-0.58479,-0.34807,0.33377,0.99792,-0.02509,0.04157,-0.04236,
1654677077388032000,-0.58469,-0.38648,0.33276,0.99771,-0.02515,0.04165,-0.04700,
1654677077788163072,-0.58465,-0.43273,0.33181,0.99741,-0.02622,0.04146,-0.05258,
